,Year,Postal,state,county,registry,race,hispanic,sex,age,population
67128,2011,MA,25,25,63,2,9,2,4,8098
67129,2011,MA,25,25,63,2,9,2,5,9384
67130,2011,MA,25,25,63,2,9,2,6,8276
67131,2011,MA,25,25,63,2,9,2,7,7224
67132,2011,MA,25,25,63,2,9,2,8,6748
67133,2011,MA,25,25,63,2,9,2,9,6888
67134,2011,MA,25,25,63,2,9,2,10,7103
67135,2011,MA,25,25,63,2,9,2,11,6901
67136,2011,MA,25,25,63,2,9,2,12,5820
67137,2011,MA,25,25,63,2,9,2,13,4948
67138,2011,MA,25,25,63,2,9,2,14,3664
67139,2011,MA,25,25,63,2,9,2,15,2654
67140,2011,MA,25,25,63,2,9,2,16,2025
67141,2011,MA,25,25,63,2,9,2,17,1452
67142,2011,MA,25,25,63,2,9,2,18,1408
67143,2011,MA,25,25,63,3,9,1,0,364
67144,2011,MA,25,25,63,3,9,1,1,1336
67145,2011,MA,25,25,63,3,9,1,2,1481
67146,2011,MA,25,25,63,3,9,1,3,1459
67147,2011,MA,25,25,63,3,9,1,4,3000
67148,2011,MA,25,25,63,3,9,1,5,5249
67149,2011,MA,25,25,63,3,9,1,6,4737
67150,2011,MA,25,25,63,3,9,1,7,3360
67151,2011,MA,25,25,63,3,9,1,8,2524
67152,2011,MA,25,25,63,3,9,1,9,2078
67153,2011,MA,25,25,63,3,9,1,10,1979
67154,2011,MA,25,25,63,3,9,1,11,1637
67155,2011,MA,25,25,63,3,9,1,12,1510
67156,2011,MA,25,25,63,3,9,1,13,1270
67157,2011,MA,25,25,63,3,9,1,14,929
67158,2011,MA,25,25,63,3,9,1,15,791
67159,2011,MA,25,25,63,3,9,1,16,638
67160,2011,MA,25,25,63,3,9,1,17,398
67161,2011,MA,25,25,63,3,9,1,18,292
67162,2011,MA,25,25,63,3,9,2,0,339
67163,2011,MA,25,25,63,3,9,2,1,1310
67164,2011,MA,25,25,63,3,9,2,2,1452
67165,2011,MA,25,25,63,3,9,2,3,1465
67166,2011,MA,25,25,63,3,9,2,4,3359
67167,2011,MA,25,25,63,3,9,2,5,5850
67168,2011,MA,25,25,63,3,9,2,6,5355
67169,2011,MA,25,25,63,3,9,2,7,3588
67170,2011,MA,25,25,63,3,9,2,8,2734
67171,2011,MA,25,25,63,3,9,2,9,2319
67172,2011,MA,25,25,63,3,9,2,10,2130
67173,2011,MA,25,25,63,3,9,2,11,1851
67174,2011,MA,25,25,63,3,9,2,12,1835
67175,2011,MA,25,25,63,3,9,2,13,1552
67176,2011,MA,25,25,63,3,9,2,14,973
67177,2011,MA,25,25,63,3,9,2,15,926
67178,2011,MA,25,25,63,3,9,2,16,768
67179,2011,MA,25,25,63,3,9,2,17,573
67180,2011,MA,25,25,63,3,9,2,18,511
67181,2011,MA,25,27,63,1,9,1,0,3928
67182,2011,MA,25,27,63,1,9,1,1,16113
67183,2011,MA,25,27,63,1,9,1,2,22105
67184,2011,MA,25,27,63,1,9,1,3,23910
67185,2011,MA,25,27,63,1,9,1,4,26989
67186,2011,MA,25,27,63,1,9,1,5,24551
67187,2011,MA,25,27,63,1,9,1,6,20726
67188,2011,MA,25,27,63,1,9,1,7,20076
67189,2011,MA,25,27,63,1,9,1,8,20887
67190,2011,MA,25,27,63,1,9,1,9,25594
67191,2011,MA,25,27,63,1,9,1,10,29666
67192,2011,MA,25,27,63,1,9,1,11,30253
67193,2011,MA,25,27,63,1,9,1,12,25530
67194,2011,MA,25,27,63,1,9,1,13,21518
67195,2011,MA,25,27,63,1,9,1,14,14336
67196,2011,MA,25,27,63,1,9,1,15,9641
67197,2011,MA,25,27,63,1,9,1,16,7214
67198,2011,MA,25,27,63,1,9,1,17,5902
67199,2011,MA,25,27,63,1,9,1,18,5278
67200,2011,MA,25,27,63,1,9,2,0,3605
67201,2011,MA,25,27,63,1,9,2,1,15377
67202,2011,MA,25,27,63,1,9,2,2,20993
67203,2011,MA,25,27,63,1,9,2,3,22850
67204,2011,MA,25,27,63,1,9,2,4,25622
67205,2011,MA,25,27,63,1,9,2,5,22760
67206,2011,MA,25,27,63,1,9,2,6,20430
67207,2011,MA,25,27,63,1,9,2,7,20086
67208,2011,MA,25,27,63,1,9,2,8,21996
67209,2011,MA,25,27,63,1,9,2,9,26787
67210,2011,MA,25,27,63,1,9,2,10,30197
67211,2011,MA,25,27,63,1,9,2,11,30238
67212,2011,MA,25,27,63,1,9,2,12,26051
67213,2011,MA,25,27,63,1,9,2,13,22143
67214,2011,MA,25,27,63,1,9,2,14,15553
67215,2011,MA,25,27,63,1,9,2,15,11417
67216,2011,MA,25,27,63,1,9,2,16,9800
67217,2011,MA,25,27,63,1,9,2,17,9156
67218,2011,MA,25,27,63,1,9,2,18,11737
67219,2011,MA,25,27,63,2,9,1,0,379
67220,2011,MA,25,27,63,2,9,1,1,1748
67221,2011,MA,25,27,63,2,9,1,2,1915
67222,2011,MA,25,27,63,2,9,1,3,1862
67223,2011,MA,25,27,63,2,9,1,4,2206
67224,2011,MA,25,27,63,2,9,1,5,2003
67225,2011,MA,25,27,63,2,9,1,6,1715
67226,2011,MA,25,27,63,2,9,1,7,1701
67227,2011,MA,25,27,63,2,9,1,8,1635
67228,2011,MA,25,27,63,2,9,1,9,1654
67229,2011,MA,25,27,63,2,9,1,10,1650
67230,2011,MA,25,27,63,2,9,1,11,1405
67231,2011,MA,25,27,63,2,9,1,12,994
67232,2011,MA,25,27,63,2,9,1,13,641
67233,2011,MA,25,27,63,2,9,1,14,342
67234,2011,MA,25,27,63,2,9,1,15,185
67235,2011,MA,25,27,63,2,9,1,16,134
67236,2011,MA,25,27,63,2,9,1,17,90
67237,2011,MA,25,27,63,2,9,1,18,51
67238,2011,MA,25,27,63,2,9,2,0,378
67239,2011,MA,25,27,63,2,9,2,1,1563
67240,2011,MA,25,27,63,2,9,2,2,1795
67241,2011,MA,25,27,63,2,9,2,3,1741
67242,2011,MA,25,27,63,2,9,2,4,1925
67243,2011,MA,25,27,63,2,9,2,5,1788
67244,2011,MA,25,27,63,2,9,2,6,1644
67245,2011,MA,25,27,63,2,9,2,7,1614
67246,2011,MA,25,27,63,2,9,2,8,1626
67247,2011,MA,25,27,63,2,9,2,9,1483
67248,2011,MA,25,27,63,2,9,2,10,1405
67249,2011,MA,25,27,63,2,9,2,11,1186
67250,2011,MA,25,27,63,2,9,2,12,880
67251,2011,MA,25,27,63,2,9,2,13,620
67252,2011,MA,25,27,63,2,9,2,14,358
67253,2011,MA,25,27,63,2,9,2,15,258
67254,2011,MA,25,27,63,2,9,2,16,182
67255,2011,MA,25,27,63,2,9,2,17,114
67256,2011,MA,25,27,63,2,9,2,18,113
67257,2011,MA,25,27,63,3,9,1,0,253
67258,2011,MA,25,27,63,3,9,1,1,1442
67259,2011,MA,25,27,63,3,9,1,2,1796
67260,2011,MA,25,27,63,3,9,1,3,1600
67261,2011,MA,25,27,63,3,9,1,4,1506
67262,2011,MA,25,27,63,3,9,1,5,1472
67263,2011,MA,25,27,63,3,9,1,6,1547
67264,2011,MA,25,27,63,3,9,1,7,1579
67265,2011,MA,25,27,63,3,9,1,8,1855
67266,2011,MA,25,27,63,3,9,1,9,1770
67267,2011,MA,25,27,63,3,9,1,10,1460
67268,2011,MA,25,27,63,3,9,1,11,1096
67269,2011,MA,25,27,63,3,9,1,12,777
67270,2011,MA,25,27,63,3,9,1,13,552
67271,2011,MA,25,27,63,3,9,1,14,392
67272,2011,MA,25,27,63,3,9,1,15,304
67273,2011,MA,25,27,63,3,9,1,16,176
67274,2011,MA,25,27,63,3,9,1,17,85
67275,2011,MA,25,27,63,3,9,1,18,55
67276,2011,MA,25,27,63,3,9,2,0,255
67277,2011,MA,25,27,63,3,9,2,1,1260
67278,2011,MA,25,27,63,3,9,2,2,1732
67279,2011,MA,25,27,63,3,9,2,3,1559
67280,2011,MA,25,27,63,3,9,2,4,1475
67281,2011,MA,25,27,63,3,9,2,5,1374
67282,2011,MA,25,27,63,3,9,2,6,1699
67283,2011,MA,25,27,63,3,9,2,7,1868
67284,2011,MA,25,27,63,3,9,2,8,2009
67285,2011,MA,25,27,63,3,9,2,9,1768
67286,2011,MA,25,27,63,3,9,2,10,1388
67287,2011,MA,25,27,63,3,9,2,11,1128
67288,2011,MA,25,27,63,3,9,2,12,865
67289,2011,MA,25,27,63,3,9,2,13,675
67290,2011,MA,25,27,63,3,9,2,14,483
67291,2011,MA,25,27,63,3,9,2,15,354
67292,2011,MA,25,27,63,3,9,2,16,209
67293,2011,MA,25,27,63,3,9,2,17,101
67294,2011,MA,25,27,63,3,9,2,18,91
67295,2012,MA,25,1,63,1,9,1,0,744
67296,2012,MA,25,1,63,1,9,1,1,3175
67297,2012,MA,25,1,63,1,9,1,2,4307
67298,2012,MA,25,1,63,1,9,1,3,4918
67299,2012,MA,25,1,63,1,9,1,4,5618
67300,2012,MA,25,1,63,1,9,1,5,5392
67301,2012,MA,25,1,63,1,9,1,6,4359
67302,2012,MA,25,1,63,1,9,1,7,4301
67303,2012,MA,25,1,63,1,9,1,8,3931
67304,2012,MA,25,1,63,1,9,1,9,5157
67305,2012,MA,25,1,63,1,9,1,10,6645
67306,2012,MA,25,1,63,1,9,1,11,7958
67307,2012,MA,25,1,63,1,9,1,12,8071
67308,2012,MA,25,1,63,1,9,1,13,8220
67309,2012,MA,25,1,63,1,9,1,14,7588
67310,2012,MA,25,1,63,1,9,1,15,5564
67311,2012,MA,25,1,63,1,9,1,16,4392
67312,2012,MA,25,1,63,1,9,1,17,3567
67313,2012,MA,25,1,63,1,9,1,18,2969
67314,2012,MA,25,1,63,1,9,2,0,659
67315,2012,MA,25,1,63,1,9,2,1,3138
67316,2012,MA,25,1,63,1,9,2,2,4248
67317,2012,MA,25,1,63,1,9,2,3,4702
67318,2012,MA,25,1,63,1,9,2,4,4856
67319,2012,MA,25,1,63,1,9,2,5,4335
67320,2012,MA,25,1,63,1,9,2,6,4157
67321,2012,MA,25,1,63,1,9,2,7,4223
67322,2012,MA,25,1,63,1,9,2,8,4017
67323,2012,MA,25,1,63,1,9,2,9,5879
67324,2012,MA,25,1,63,1,9,2,10,7435
67325,2012,MA,25,1,63,1,9,2,11,8859
67326,2012,MA,25,1,63,1,9,2,12,9316
67327,2012,MA,25,1,63,1,9,2,13,9598
67328,2012,MA,25,1,63,1,9,2,14,8902
67329,2012,MA,25,1,63,1,9,2,15,6848
67330,2012,MA,25,1,63,1,9,2,16,5464
67331,2012,MA,25,1,63,1,9,2,17,4764
67332,2012,MA,25,1,63,1,9,2,18,5526
67333,2012,MA,25,1,63,2,9,1,0,53
67334,2012,MA,25,1,63,2,9,1,1,214
67335,2012,MA,25,1,63,2,9,1,2,277
67336,2012,MA,25,1,63,2,9,1,3,236
67337,2012,MA,25,1,63,2,9,1,4,292
67338,2012,MA,25,1,63,2,9,1,5,235
67339,2012,MA,25,1,63,2,9,1,6,239
67340,2012,MA,25,1,63,2,9,1,7,242
67341,2012,MA,25,1,63,2,9,1,8,245
67342,2012,MA,25,1,63,2,9,1,9,281
67343,2012,MA,25,1,63,2,9,1,10,247
67344,2012,MA,25,1,63,2,9,1,11,221
67345,2012,MA,25,1,63,2,9,1,12,156
67346,2012,MA,25,1,63,2,9,1,13,151
67347,2012,MA,25,1,63,2,9,1,14,83
67348,2012,MA,25,1,63,2,9,1,15,49
67349,2012,MA,25,1,63,2,9,1,16,44
67350,2012,MA,25,1,63,2,9,1,17,26
67351,2012,MA,25,1,63,2,9,1,18,31
67352,2012,MA,25,1,63,2,9,2,0,66
67353,2012,MA,25,1,63,2,9,2,1,212
67354,2012,MA,25,1,63,2,9,2,2,222
67355,2012,MA,25,1,63,2,9,2,3,251
67356,2012,MA,25,1,63,2,9,2,4,229
67357,2012,MA,25,1,63,2,9,2,5,238
67358,2012,MA,25,1,63,2,9,2,6,160
67359,2012,MA,25,1,63,2,9,2,7,187
67360,2012,MA,25,1,63,2,9,2,8,193
67361,2012,MA,25,1,63,2,9,2,9,214
67362,2012,MA,25,1,63,2,9,2,10,185
67363,2012,MA,25,1,63,2,9,2,11,175
67364,2012,MA,25,1,63,2,9,2,12,135
67365,2012,MA,25,1,63,2,9,2,13,121
67366,2012,MA,25,1,63,2,9,2,14,96
67367,2012,MA,25,1,63,2,9,2,15,59
67368,2012,MA,25,1,63,2,9,2,16,49
67369,2012,MA,25,1,63,2,9,2,17,48
67370,2012,MA,25,1,63,2,9,2,18,37
67371,2012,MA,25,1,63,3,9,1,0,42
67372,2012,MA,25,1,63,3,9,1,1,144
67373,2012,MA,25,1,63,3,9,1,2,170
67374,2012,MA,25,1,63,3,9,1,3,196
67375,2012,MA,25,1,63,3,9,1,4,218
67376,2012,MA,25,1,63,3,9,1,5,192
67377,2012,MA,25,1,63,3,9,1,6,141
67378,2012,MA,25,1,63,3,9,1,7,180
67379,2012,MA,25,1,63,3,9,1,8,133
67380,2012,MA,25,1,63,3,9,1,9,166
67381,2012,MA,25,1,63,3,9,1,10,146
67382,2012,MA,25,1,63,3,9,1,11,156
67383,2012,MA,25,1,63,3,9,1,12,109
67384,2012,MA,25,1,63,3,9,1,13,101
67385,2012,MA,25,1,63,3,9,1,14,78
67386,2012,MA,25,1,63,3,9,1,15,58
67387,2012,MA,25,1,63,3,9,1,16,42
67388,2012,MA,25,1,63,3,9,1,17,29
67389,2012,MA,25,1,63,3,9,1,18,22
67390,2012,MA,25,1,63,3,9,2,0,41
67391,2012,MA,25,1,63,3,9,2,1,130
67392,2012,MA,25,1,63,3,9,2,2,169
67393,2012,MA,25,1,63,3,9,2,3,205
67394,2012,MA,25,1,63,3,9,2,4,193
67395,2012,MA,25,1,63,3,9,2,5,168
67396,2012,MA,25,1,63,3,9,2,6,145
67397,2012,MA,25,1,63,3,9,2,7,181
67398,2012,MA,25,1,63,3,9,2,8,170
67399,2012,MA,25,1,63,3,9,2,9,187
67400,2012,MA,25,1,63,3,9,2,10,180
67401,2012,MA,25,1,63,3,9,2,11,173
67402,2012,MA,25,1,63,3,9,2,12,135
67403,2012,MA,25,1,63,3,9,2,13,128
67404,2012,MA,25,1,63,3,9,2,14,82
67405,2012,MA,25,1,63,3,9,2,15,58
67406,2012,MA,25,1,63,3,9,2,16,41
67407,2012,MA,25,1,63,3,9,2,17,36
67408,2012,MA,25,1,63,3,9,2,18,37
67409,2012,MA,25,3,63,1,9,1,0,518
67410,2012,MA,25,3,63,1,9,1,1,2165
67411,2012,MA,25,3,63,1,9,1,2,2913
67412,2012,MA,25,3,63,1,9,1,3,3223
67413,2012,MA,25,3,63,1,9,1,4,4142
67414,2012,MA,25,3,63,1,9,1,5,3880
67415,2012,MA,25,3,63,1,9,1,6,3178
67416,2012,MA,25,3,63,1,9,1,7,2994
67417,2012,MA,25,3,63,1,9,1,8,2944
67418,2012,MA,25,3,63,1,9,1,9,3593
67419,2012,MA,25,3,63,1,9,1,10,4407
67420,2012,MA,25,3,63,1,9,1,11,4973
67421,2012,MA,25,3,63,1,9,1,12,4845
67422,2012,MA,25,3,63,1,9,1,13,4613
67423,2012,MA,25,3,63,1,9,1,14,3581
67424,2012,MA,25,3,63,1,9,1,15,2439
67425,2012,MA,25,3,63,1,9,1,16,1870
67426,2012,MA,25,3,63,1,9,1,17,1512
67427,2012,MA,25,3,63,1,9,1,18,1394
67428,2012,MA,25,3,63,1,9,2,0,521
67429,2012,MA,25,3,63,1,9,2,1,2032
67430,2012,MA,25,3,63,1,9,2,2,2921
67431,2012,MA,25,3,63,1,9,2,3,3191
67432,2012,MA,25,3,63,1,9,2,4,3986
67433,2012,MA,25,3,63,1,9,2,5,3802
67434,2012,MA,25,3,63,1,9,2,6,3105
67435,2012,MA,25,3,63,1,9,2,7,3064
67436,2012,MA,25,3,63,1,9,2,8,2949
67437,2012,MA,25,3,63,1,9,2,9,3855
67438,2012,MA,25,3,63,1,9,2,10,4591
67439,2012,MA,25,3,63,1,9,2,11,5299
67440,2012,MA,25,3,63,1,9,2,12,5243
67441,2012,MA,25,3,63,1,9,2,13,4864
67442,2012,MA,25,3,63,1,9,2,14,4013
67443,2012,MA,25,3,63,1,9,2,15,2857
67444,2012,MA,25,3,63,1,9,2,16,2314
67445,2012,MA,25,3,63,1,9,2,17,2214
67446,2012,MA,25,3,63,1,9,2,18,2944
67447,2012,MA,25,3,63,2,9,1,0,56
67448,2012,MA,25,3,63,2,9,1,1,207
67449,2012,MA,25,3,63,2,9,1,2,259
67450,2012,MA,25,3,63,2,9,1,3,233
67451,2012,MA,25,3,63,2,9,1,4,338
67452,2012,MA,25,3,63,2,9,1,5,273
67453,2012,MA,25,3,63,2,9,1,6,162
67454,2012,MA,25,3,63,2,9,1,7,181
67455,2012,MA,25,3,63,2,9,1,8,138
67456,2012,MA,25,3,63,2,9,1,9,160
67457,2012,MA,25,3,63,2,9,1,10,130
67458,2012,MA,25,3,63,2,9,1,11,131
67459,2012,MA,25,3,63,2,9,1,12,101
67460,2012,MA,25,3,63,2,9,1,13,93
67461,2012,MA,25,3,63,2,9,1,14,50
67462,2012,MA,25,3,63,2,9,1,15,35
67463,2012,MA,25,3,63,2,9,1,16,19
67464,2012,MA,25,3,63,2,9,1,17,16
67465,2012,MA,25,3,63,2,9,1,18,12
67466,2012,MA,25,3,63,2,9,2,0,50
67467,2012,MA,25,3,63,2,9,2,1,163
67468,2012,MA,25,3,63,2,9,2,2,245
67469,2012,MA,25,3,63,2,9,2,3,212
67470,2012,MA,25,3,63,2,9,2,4,320
67471,2012,MA,25,3,63,2,9,2,5,257
67472,2012,MA,25,3,63,2,9,2,6,117
67473,2012,MA,25,3,63,2,9,2,7,165
67474,2012,MA,25,3,63,2,9,2,8,102
67475,2012,MA,25,3,63,2,9,2,9,121
67476,2012,MA,25,3,63,2,9,2,10,127
67477,2012,MA,25,3,63,2,9,2,11,126
67478,2012,MA,25,3,63,2,9,2,12,95
67479,2012,MA,25,3,63,2,9,2,13,62
67480,2012,MA,25,3,63,2,9,2,14,43
67481,2012,MA,25,3,63,2,9,2,15,38
67482,2012,MA,25,3,63,2,9,2,16,23
67483,2012,MA,25,3,63,2,9,2,17,31
67484,2012,MA,25,3,63,2,9,2,18,29
67485,2012,MA,25,3,63,3,9,1,0,13
67486,2012,MA,25,3,63,3,9,1,1,57
67487,2012,MA,25,3,63,3,9,1,2,77
67488,2012,MA,25,3,63,3,9,1,3,57
67489,2012,MA,25,3,63,3,9,1,4,135
67490,2012,MA,25,3,63,3,9,1,5,151
67491,2012,MA,25,3,63,3,9,1,6,67
67492,2012,MA,25,3,63,3,9,1,7,82
67493,2012,MA,25,3,63,3,9,1,8,78
67494,2012,MA,25,3,63,3,9,1,9,78
67495,2012,MA,25,3,63,3,9,1,10,63
67496,2012,MA,25,3,63,3,9,1,11,64
67497,2012,MA,25,3,63,3,9,1,12,53
67498,2012,MA,25,3,63,3,9,1,13,40
67499,2012,MA,25,3,63,3,9,1,14,38
67500,2012,MA,25,3,63,3,9,1,15,25
67501,2012,MA,25,3,63,3,9,1,16,16
67502,2012,MA,25,3,63,3,9,1,17,5
67503,2012,MA,25,3,63,3,9,1,18,8
67504,2012,MA,25,3,63,3,9,2,0,19
67505,2012,MA,25,3,63,3,9,2,1,62
67506,2012,MA,25,3,63,3,9,2,2,63
67507,2012,MA,25,3,63,3,9,2,3,75
67508,2012,MA,25,3,63,3,9,2,4,162
67509,2012,MA,25,3,63,3,9,2,5,173
67510,2012,MA,25,3,63,3,9,2,6,80
67511,2012,MA,25,3,63,3,9,2,7,121
67512,2012,MA,25,3,63,3,9,2,8,80
67513,2012,MA,25,3,63,3,9,2,9,79
67514,2012,MA,25,3,63,3,9,2,10,75
67515,2012,MA,25,3,63,3,9,2,11,76
67516,2012,MA,25,3,63,3,9,2,12,81
67517,2012,MA,25,3,63,3,9,2,13,51
67518,2012,MA,25,3,63,3,9,2,14,27
67519,2012,MA,25,3,63,3,9,2,15,28
67520,2012,MA,25,3,63,3,9,2,16,24
67521,2012,MA,25,3,63,3,9,2,17,9
67522,2012,MA,25,3,63,3,9,2,18,7
67523,2012,MA,25,5,63,1,9,1,0,2512
67524,2012,MA,25,5,63,1,9,1,1,10813
67525,2012,MA,25,5,63,1,9,1,2,14824
67526,2012,MA,25,5,63,1,9,1,3,15637
67527,2012,MA,25,5,63,1,9,1,4,17171
67528,2012,MA,25,5,63,1,9,1,5,17288
67529,2012,MA,25,5,63,1,9,1,6,14697
67530,2012,MA,25,5,63,1,9,1,7,14645
67531,2012,MA,25,5,63,1,9,1,8,14618
67532,2012,MA,25,5,63,1,9,1,9,17712
67533,2012,MA,25,5,63,1,9,1,10,19820
67534,2012,MA,25,5,63,1,9,1,11,19702
67535,2012,MA,25,5,63,1,9,1,12,17546
67536,2012,MA,25,5,63,1,9,1,13,14735
67537,2012,MA,25,5,63,1,9,1,14,11919
67538,2012,MA,25,5,63,1,9,1,15,7602
67539,2012,MA,25,5,63,1,9,1,16,5555
67540,2012,MA,25,5,63,1,9,1,17,4320
67541,2012,MA,25,5,63,1,9,1,18,3983
67542,2012,MA,25,5,63,1,9,2,0,2406
67543,2012,MA,25,5,63,1,9,2,1,10353
67544,2012,MA,25,5,63,1,9,2,2,14279
67545,2012,MA,25,5,63,1,9,2,3,15101
67546,2012,MA,25,5,63,1,9,2,4,16379
67547,2012,MA,25,5,63,1,9,2,5,16972
67548,2012,MA,25,5,63,1,9,2,6,15143
67549,2012,MA,25,5,63,1,9,2,7,15113
67550,2012,MA,25,5,63,1,9,2,8,15378
67551,2012,MA,25,5,63,1,9,2,9,18741
67552,2012,MA,25,5,63,1,9,2,10,20442
67553,2012,MA,25,5,63,1,9,2,11,20822
67554,2012,MA,25,5,63,1,9,2,12,18596
67555,2012,MA,25,5,63,1,9,2,13,16109
67556,2012,MA,25,5,63,1,9,2,14,13458
67557,2012,MA,25,5,63,1,9,2,15,9167
67558,2012,MA,25,5,63,1,9,2,16,7494
67559,2012,MA,25,5,63,1,9,2,17,6865
67560,2012,MA,25,5,63,1,9,2,18,9317
67561,2012,MA,25,5,63,2,9,1,0,330
67562,2012,MA,25,5,63,2,9,1,1,1022
67563,2012,MA,25,5,63,2,9,1,2,1281
67564,2012,MA,25,5,63,2,9,1,3,1257
67565,2012,MA,25,5,63,2,9,1,4,1373
67566,2012,MA,25,5,63,2,9,1,5,1371
67567,2012,MA,25,5,63,2,9,1,6,960
67568,2012,MA,25,5,63,2,9,1,7,941
67569,2012,MA,25,5,63,2,9,1,8,837
67570,2012,MA,25,5,63,2,9,1,9,953
67571,2012,MA,25,5,63,2,9,1,10,926
67572,2012,MA,25,5,63,2,9,1,11,792
67573,2012,MA,25,5,63,2,9,1,12,605
67574,2012,MA,25,5,63,2,9,1,13,432
67575,2012,MA,25,5,63,2,9,1,14,297
67576,2012,MA,25,5,63,2,9,1,15,171
67577,2012,MA,25,5,63,2,9,1,16,101
67578,2012,MA,25,5,63,2,9,1,17,67
67579,2012,MA,25,5,63,2,9,1,18,63
67580,2012,MA,25,5,63,2,9,2,0,314
67581,2012,MA,25,5,63,2,9,2,1,975
67582,2012,MA,25,5,63,2,9,2,2,1175
67583,2012,MA,25,5,63,2,9,2,3,1191
67584,2012,MA,25,5,63,2,9,2,4,1335
67585,2012,MA,25,5,63,2,9,2,5,1210
67586,2012,MA,25,5,63,2,9,2,6,955
67587,2012,MA,25,5,63,2,9,2,7,904
67588,2012,MA,25,5,63,2,9,2,8,911
67589,2012,MA,25,5,63,2,9,2,9,920
67590,2012,MA,25,5,63,2,9,2,10,840
67591,2012,MA,25,5,63,2,9,2,11,862
67592,2012,MA,25,5,63,2,9,2,12,575
67593,2012,MA,25,5,63,2,9,2,13,472
67594,2012,MA,25,5,63,2,9,2,14,292
67595,2012,MA,25,5,63,2,9,2,15,225
67596,2012,MA,25,5,63,2,9,2,16,178
67597,2012,MA,25,5,63,2,9,2,17,138
67598,2012,MA,25,5,63,2,9,2,18,125
67599,2012,MA,25,5,63,3,9,1,0,104
67600,2012,MA,25,5,63,3,9,1,1,501
67601,2012,MA,25,5,63,3,9,1,2,692
67602,2012,MA,25,5,63,3,9,1,3,600
67603,2012,MA,25,5,63,3,9,1,4,611
67604,2012,MA,25,5,63,3,9,1,5,722
67605,2012,MA,25,5,63,3,9,1,6,703
67606,2012,MA,25,5,63,3,9,1,7,705
67607,2012,MA,25,5,63,3,9,1,8,632
67608,2012,MA,25,5,63,3,9,1,9,666
67609,2012,MA,25,5,63,3,9,1,10,570
67610,2012,MA,25,5,63,3,9,1,11,451
67611,2012,MA,25,5,63,3,9,1,12,339
67612,2012,MA,25,5,63,3,9,1,13,280
67613,2012,MA,25,5,63,3,9,1,14,185
67614,2012,MA,25,5,63,3,9,1,15,145
67615,2012,MA,25,5,63,3,9,1,16,83
67616,2012,MA,25,5,63,3,9,1,17,54
67617,2012,MA,25,5,63,3,9,1,18,44
67618,2012,MA,25,5,63,3,9,2,0,113
67619,2012,MA,25,5,63,3,9,2,1,546
67620,2012,MA,25,5,63,3,9,2,2,735
67621,2012,MA,25,5,63,3,9,2,3,657
67622,2012,MA,25,5,63,3,9,2,4,646
67623,2012,MA,25,5,63,3,9,2,5,612
67624,2012,MA,25,5,63,3,9,2,6,685
67625,2012,MA,25,5,63,3,9,2,7,734
67626,2012,MA,25,5,63,3,9,2,8,730
67627,2012,MA,25,5,63,3,9,2,9,635
67628,2012,MA,25,5,63,3,9,2,10,565
67629,2012,MA,25,5,63,3,9,2,11,522
67630,2012,MA,25,5,63,3,9,2,12,406
67631,2012,MA,25,5,63,3,9,2,13,285
67632,2012,MA,25,5,63,3,9,2,14,200
67633,2012,MA,25,5,63,3,9,2,15,150
67634,2012,MA,25,5,63,3,9,2,16,107
67635,2012,MA,25,5,63,3,9,2,17,68
67636,2012,MA,25,5,63,3,9,2,18,58
67637,2012,MA,25,7,63,1,9,1,0,74
67638,2012,MA,25,7,63,1,9,1,1,303
67639,2012,MA,25,7,63,1,9,1,2,408
67640,2012,MA,25,7,63,1,9,1,3,406
67641,2012,MA,25,7,63,1,9,1,4,436
67642,2012,MA,25,7,63,1,9,1,5,351
67643,2012,MA,25,7,63,1,9,1,6,447
67644,2012,MA,25,7,63,1,9,1,7,440
67645,2012,MA,25,7,63,1,9,1,8,432
67646,2012,MA,25,7,63,1,9,1,9,510
67647,2012,MA,25,7,63,1,9,1,10,608
67648,2012,MA,25,7,63,1,9,1,11,642
67649,2012,MA,25,7,63,1,9,1,12,651
67650,2012,MA,25,7,63,1,9,1,13,679
67651,2012,MA,25,7,63,1,9,1,14,549
67652,2012,MA,25,7,63,1,9,1,15,298
67653,2012,MA,25,7,63,1,9,1,16,195
67654,2012,MA,25,7,63,1,9,1,17,140
67655,2012,MA,25,7,63,1,9,1,18,139
67656,2012,MA,25,7,63,1,9,2,0,63
67657,2012,MA,25,7,63,1,9,2,1,333
67658,2012,MA,25,7,63,1,9,2,2,380
67659,2012,MA,25,7,63,1,9,2,3,386
67660,2012,MA,25,7,63,1,9,2,4,360
67661,2012,MA,25,7,63,1,9,2,5,312
67662,2012,MA,25,7,63,1,9,2,6,389
67663,2012,MA,25,7,63,1,9,2,7,433
67664,2012,MA,25,7,63,1,9,2,8,409
67665,2012,MA,25,7,63,1,9,2,9,509
67666,2012,MA,25,7,63,1,9,2,10,608
67667,2012,MA,25,7,63,1,9,2,11,673
67668,2012,MA,25,7,63,1,9,2,12,721
67669,2012,MA,25,7,63,1,9,2,13,730
67670,2012,MA,25,7,63,1,9,2,14,566
67671,2012,MA,25,7,63,1,9,2,15,330
67672,2012,MA,25,7,63,1,9,2,16,224
67673,2012,MA,25,7,63,1,9,2,17,207
67674,2012,MA,25,7,63,1,9,2,18,257
67675,2012,MA,25,7,63,2,9,1,0,3
67676,2012,MA,25,7,63,2,9,1,1,19
